tweet_id,label,content,tree_size
723915846985342976,unverified,niagara falls turned purple on the day prince died: URL URL,116
631388553801564160,false,did a real life 'fallen angel' just fall from the sky in london? URL,216
656811196218286080,false,10 'back to the future' predictions that came true URL URL,224
674358835675549696,true,1.15 million americans have been killed by guns since john lennon's death URL,578
766541461189832704,non-rumor,"a boy dies after being bitten by a dog in essex, with a woman arrested for allowing a dog to be out of control URL",859
616765822095261700,true,a crow tries to fight an eagle—gets a free ride instead: URL,174
693857551620968448,non-rumor,keeping vanessa hudgens in our thoughts. her dad greg died last night from cancer: URL URL,889
614610364702044164,true,white house set aglow with rainbow pride URL | ap photo URL,469
693648675772436480,non-rumor,kate winslet congratulating leonardo dicaprio after his #sagawards win is everything 💕 URL URL,256
524932935137628160,true,the gunman in ottawa has been shot and killed. i'm at a loss for words this morning. that isn't my canada.,230
640967537178472448,true,"judy carne, ""laugh-in’s"" ""sock it to me"" girl, dies at 76 URL URL",193
692884886374318081,non-rumor,it's gregg popovich's 67th birthday and there's one thing we know he's not doing tonight. URL,528
614595106906226688,true,the white house bathed in rainbow #scotusgaymarriage URL,854
693181857261719553,non-rumor,nfl: diagnosed concussions rose by nearly 32 percent this season. URL URL,538
693200309955469312,non-rumor,"watch zayn malik's surreal ""pillowtalk"" video, featuring gigi hadad URL URL",342
525049639016615937,true,this is the soldier who died today at the #ottawa war memorial. his name is cpl. nathan cirillo. #rip #ottawastrong URL,181
755475529294352385,unverified,ohio police officer hospitalized after eating shards of glass in sandwich from columbus restaurant blackliesmatter URL,106
692516224245235712,non-rumor,.@potus reflects on the importance of taking his daughters to visit the @holocaustmuseum. #holocaustremembranceday URL,403
707604196812591104,unverified,developing: president obama will be attending sxsw festival instead of nancy reagan's funeral. URL,134
614790312955904000,true,see the white house light up as a rainbow to celebrate gay marriage URL URL,894
765739657908850688,unverified,"remember when trump said ""laziness is a trait in blacks."" URL URL",194
687748306571804672,non-rumor,harry potter fans are posting incredibly moving tributes to severus snape and alan rickman: URL URL,1010
544520273718812672,true,police confirm that #sydneysiege is finally over. two people reportedly injured after suffering gunshot wounds URL,121
748558349139058688,unverified,obama cuts military pay 4third year in a row #isis 2nd terrorist attack in a week #wakeupamerica r u ok w this? #2a URL,180
544350712365207552,true,#breaking reports two customers and an employee have escaped the #sydneysiege URL,134
688741019979001856,non-rumor,"us imposes sanctions on iranian companies and individuals over missile programme, after lifting of nuclear sanctions URL",841
614702244001382400,true,white house set aglow with rainbow pride URL | ap photo URL,407
693641113693884416,non-rumor,"ooh, baby! icymi: dickie v loved this reverse dunk by freshman phenom ben simmons. URL",244
767861179951648768,non-rumor,.@realdonaldtrump slams @hillaryclinton: “the job of an elected official is to serve the citizens of the u.s.” URL,665
524925987239120897,true,soldier shot at national war memorial in ottawa URL #cdnpoli #hw,140
666335363099660288,non-rumor,eiffel tower displays colors of france's flag to pay tribute to victims of #parisattacks: URL URL,571
692550140754841603,non-rumor,"tyronn lue, the east all-star coach, has coached 3 games. his west counterpart, gregg popovich? 1,538 games. URL",821
688755462783782912,non-rumor,"""when americans are freed and reunited with their families, that’s something we can all celebrate."" —@potus URL",335
676491949524713473,non-rumor,war has come again in the #the100 season 3 trailer URL @cwthe100 @miselizajane @wildpipm URL,718
693939356390653952,non-rumor,"michael oher got a text from cam newton during the offseason. now, they prepare for #sb50: URL URL",375
649584608560832513,unverified,this woman mistook builders’ foam for hair mousse URL URL,146
707321278135463936,unverified,president obama to skip nancy reagan’s funeral in order to attend south by southwest: URL URL,2279
716448280201269248,unverified,bernie sanders has won the nevada caucus #nvcaucus URL,159
525019752507658240,true,"#isis media account posts picture claiming to be michael zehaf-bibeau, dead #ottawashooting suspect. #canada URL",996
745365403237376000,unverified,causes of death in usa in 2016 (through june 15) URL,220
690106189951139840,non-rumor,"president putin ""probably"" approved ex-russian spy alexander litvinenko's assassination in 2006, inquiry finds URL",1105
767698691205410816,non-rumor,#donaldtrump's son spoke about his father's decision to visit flood-damaged louisiana while pres. obama played golf. URL,1827
614620298877513729,true,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry. URL,838
654336219447472128,unverified,"beat the 5p bag charge by #winning 1 of 5 cute lambrini shopping bags - rt & follow to enter! 18+, t&cs apply URL",112
552791578893619200,true,eleven dead in shooting at paris offices of satirical magazine charlie hebdo – live updates URL,299
614599587362414592,true,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry. URL,214
701872343736520704,unverified,new analysis from @wcvi: sanders won the latino vote in nevada. URL,840
693571567377342466,non-rumor,"anne frank's stepsister says trump ""is acting like another hitler"": URL URL",432
649889459836710912,true,"breaking news: pope francis’ encounter with kim davis wasn’t an endorsement of her views, the vatican says. URL",366
763430916236640256,unverified,hillary surroagte bob beckel calls for assassination of julian assange URL,113
688366079396163584,non-rumor,iran announces that washington post reporter jason rezaian and three iranian americans have been freed from prison URL,1496
524980744658382848,true,"#rcmp to hold news conference on #ottawa shootings at 2 pm et, 11 am pt. watch live coverage @ URL",219
711994705333112832,unverified,keith richards 'once pulled a knife on donald trump' says rolling stones' ex-event promoter URL URL,153
544352727971954690,true,"local media: 3 people appear to escape from martin place, sydney, café, amid hostage situation - @abcnews URL",199
765779159176077312,non-rumor,"oil tanker hijacked off malaysian port of kuantan and taken into indonesian waters, malaysian maritime officials say URL",756
690969315470868480,non-rumor,'plane wreckage' found in thailand prompts speculation it might belong to malaysian airlines flight mh370 - reuters URL,290
705093513076015104,unverified,"tons of people searching ""how to move to canada"" following trump, clinton wins URL URL",137
755523157700648960,unverified,ohio police officer served sandwich containing shards of glass – officer has been hospitalized - #rncincle URL,170
742678930516123650,unverified,gay muslim democrat terrorist threatened to kill his classmates. when he was 10. but nra or something. URL,424
614594259900080128,true,"watch live: as sun goes down, white house lights up rainbow colors to celebrate scotus ruling URL URL",171
614614133410033664,true,the white house goes rainbow to celebrate supreme court marriage ruling URL URL,648
544278335455776769,true,"#breaking hostages held inside sydney cafe, islamic flag held up",213
665309822208729088,non-rumor,breaking: five explosions heard near bataclan concert hall in paris: reuters witness URL,260
732971411157880832,unverified,here's an interesting look at $tgt target's stock price since it implemented it's transgender bathroom policy... URL,112
693466724822323200,non-rumor,audio recordings reveal cpr started 11 minutes after staff found gynnya mcmillen URL URL,317
651018580989972480,true,pope francis expected to fire the archbishop who tricked him into meeting kim davis URL,188
727982226290442240,unverified,surprise! => @target stock drops since #transgender bathroom policy URL URL,130
667073349974102017,true,anne frank was a refugee denied entrance to the united states URL #syrianrefugees URL,268
524922729485848576,true,only photo i will tweet. cpr being performed on the soldier now. i heard four shots. #ottawa URL,117
668849913678209024,true,that superman poster is legit: URL URL,281
692743102432346113,non-rumor,"tim allen compares clintons to herpes: 'just when you think gone, they show up again'... URL",274
778299287293816832,unverified,will ny ag investigate clinton campaign credit card fraud re elderly donors? URL URL,180
714503380476026880,unverified,open letter to trump voters from his top strategist-turned-defector - amazing first person account URL via @xojanedotcom,350
689915847939219456,non-rumor,"“seven years ago, auto sales hit a 27 year-low. last year, they hit an all-time high.” —@potus #madeinamerica URL",319
728625967921401856,unverified,the retail giant has taken huge hits as consumers react to their misguided bathroom policy. URL URL,119
524925050739490816,true,breaking news: soldier shot at national war memorial in ottawa URL,237
628336948810268673,true,whole foods tests the limits of yuppie diet fads with new $6 asparagus water - URL URL,183
689890946683576322,non-rumor,"7 years ago today, @potus was sworn into office. here's a look at how far we've come since. URL",1597
767459987476054016,non-rumor,it’s a three-peat! team usa routs serbia 96-66 to win its third-straight and 15th basketball gold medal. URL,1474
767203096472719364,non-rumor,wow. anthony johnson's knockout win is the 3rd-quickest finish in @ufc light heavyweight history (0:13). #ufc202 URL,1592
689641419825242112,non-rumor,.@potus ✓ spinach ✓ some adorable kids ✓ and an #mlkday service project. watch: URL URL,278
692393375891361794,non-rumor,check out new steps we're taking to expand access to meals for the kids who need it most: URL URL,354
552783667052167168,true,"france: 10 people dead after shooting at hq of satirical weekly newspaper #charliehebdo, according to witnesses URL",462
552834961762709505,true,paris manhunt: 3 #charliehebdo attackers with ak-47 rifles & reportedly rocket-propelled grenade still at large URL,112
716416753409081344,unverified,"hearing that bernie sanders flipped clark county in nevada at state convention, may have won the entire state #feelthebern",116
707420972173955072,unverified,obama skipping nancy reagan's funeral to attend sxsw URL URL,185
780882510645370880,unverified,chelsea clinton implies here that marijuana can kill you. uhh URL,2058
553160652567498752,true,french police: said kouachi and cherif kouachi wanted in paris terror attack: URL URL,123
544268732046913536,true,#breaking: hostages are being held and a siege is taking place at sydney's lindt chocolat cafe in martin place.,102
767855091109863424,non-rumor,".@stephenfhayes: ""this is about hrc having made repeated representations that have turned out to be false."" URL",695
692911086920667136,non-rumor,"in asu's curtain of distraction, michael phelps brought out his gold medals and speedo to do the trick. it worked. URL",996
544282005941530624,true,hostages in sydney cafe made to hold up islamic flags URL,95
614609560658161664,true,the white house is lit like a rainbow tonight in honor of the #scotusmarriage ruling. URL,939
580348081100734464,true,"#germanwings ""sorry to confirm"" 144 passengers & 6 crew on board flight #4u9525 when it crashed in french alps URL",1345
723504069814444033,unverified,purple reign! landmarks light up for prince after his sudden death 💜 #princerip URL,214
553586860334010368,true,#charliehebdo killers shot dead by police,269
640118021101604864,unverified,the insane reason why chinese drivers intentionally kill pedestrians they hit — via @slate URL URL,126
688751061503442944,non-rumor,"""we have now cut off every single path that iran could have used to build a bomb."" —@potus #irandeal URL",368
778530869208190976,unverified,hillary overcharges poorest campaign donors @lindasuhler @realdrgina @girlsfortrump @cinderella2b @kamvtv #us #usa🇺🇸 URL,155
544291804057960448,true,first photos: hostage pressed against a window. #sydneysiege URL,120
688004802245214208,non-rumor,study: minimum wage increases haven't hurt the restaurant industry. URL,279
743126914794037248,unverified,people blame the massacre in orlando on the nra. newsflash: the orlando shooter wasn't a nra member... but he was a registered democrat.,118
653432177632387072,unverified,study finds over a third of vegetarians eat meat...when drunk! URL URL,128
628604055644934144,true,whole foods' selling asparagus water is a sign the end times are near URL URL,203
692163879909064704,non-rumor,#teenwolf starts in 5 minutes! rt if you're watching + tweeting + crying + screaming with @mtvteenwolf & me! URL,271
728273551883534336,unverified,caitlyn jenner will pose nude on the sports illustrated cover. her balls will be censored by a sad michael jordan face.,426
524942470472548352,true,"the university of ottawa, just a five minute walk from the hill, is now on lockdown.",95
552792544132997121,true,breaking charlie hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for URL URL,201
727834854931435522,unverified,evidence destroyed? campaign made payments to hard drive and document destruction company URL #makeamericagreatagain,1060
544289311504355328,true,statement from prime minister tony abbott on sydney hostage situation. URL,123
614494460747997184,true,theres' a double rainbow over the white house URL,518
615592870540488704,true,"if they can light up the white house like a rainbow, it sure as hell better be red, white & blue for independence day.",666
689661418484994049,non-rumor,.@arianagrande just created a unisex fragrance named after her brother: URL URL,288
724603564946010112,unverified,twenty-five stories proving target’s pro-trans bathroom policy is dangerous URL,118
714598318333042688,unverified,"top trump strategist resigns, writes revealing open letter: URL",486
656848877463560192,non-rumor,i’m celebrating #backtothefuture day by bemoaning the lack of hoverboards while ignoring the fact that my phone contains all human knowledge,267
692157602554343424,non-rumor,waiting for the new episode of #teenwolf like... URL,584
765735409984806912,unverified,"trump: dems ""failed and betrayed the africanamerican community” trump: “laziness is a trait in blacks, it really is"" URL",193
614610102927147008,true,bro there's either a black president in a rainbow whitehouse or i'm having the best trip ever,379
614650850393391104,true,wow! what a way to end this historic day! URL #lovewins #loveislove #equalityforall #lgbt URL,141
614648099542204416,true,white house shines rainbow-colored lights in honor of #scotus gay marriage decision #lovewins URL URL,269
544514564407427072,true,"police seem relaxed, suggesting all hostages are out and gunman no longer a threat URL #sydneysiege",113
707305999971921920,unverified,"‘president petty strikes again’: obama will reportedly skip nancy reagan’s funeral,,, ✅ URL URL",315
644329878876237824,non-rumor,alert: tsunami advisory issued for southern california from 3-7 a.m. local time. stay away from ocean and shoreline. #cawx #tsunami,833
553566026030272512,true,"breaking: two hostage situations in france are linked, paris prosecutor says",161
715253497462145024,unverified,"just in: donald trump to @msnbc: ""there has to be some form of punishment"" for women who have an abortion.",667
693804277031157761,non-rumor,unstoppable! novak djokovic is now a perfect 6-for-6 in australian open finals after his win over andy murray. URL,555
715268937873760256,unverified,"donald trump goes full anti-woman: ""punishment"" for women who abort URL URL",389
763964234774347776,non-rumor,".@theweeknd donates $250,000 to black lives matter URL via @cnnent URL",1199
614616994499788800,true,"there's a rainbow over the white house right now, just the same as when dublin had one the day ireland legalized URL",253
693185853867294721,non-rumor,"meet quasimodo, the dog with the short spine URL URL",1152
553506608203169792,true,"map shows industrial estate where 2 #charliehebdo suspects are holed up, surrounded by police URL URL",567
751856580874960897,unverified,"should say ""labor unions aligned with @hillaryclinton"" stopped dems from saying no tpp-they don't speak for nurses URL",167
712223438698627073,unverified,"keith richards 'once pulled a knife on donald trump', claims rolling stones' former promoter URL URL",95
707405809181917184,unverified,"bachmann: obama ""classless"" for missing nancy reagan’s funeral URL URL",143
693013768738115584,non-rumor,uk heterosexual couple who want to enter civil partnership rather than marry lose challenge at london's high court URL,556
744390771869102080,unverified,one of the men who wanted to copy the #orlando shooter was stopped in l.a. he was a liberal democrat and #berniebro. URL,248
524959809402331137,true,senior u.s. official: canadian government has informed u.s. that one shooter is dead in ottawa. live blog: URL,386
778689027918618625,unverified,"black men may have cause to run from police, massachusetts high court says URL",153
707412869860696064,unverified,"bachmann slams ""classless"" obama for skipping nancy reagan’s funeral URL URL",135
650710483289419776,unverified,"local school art project titled ""candlelight"" URL",114
656523458139045889,unverified,is your drug dealer charging you more because of the 5p bag charge? let us know! ring 101 now URL,1772
693135382309896192,non-rumor,"breaking: canada has four recent cases of #zika, all from travelers: public health agency",286
623533663947517952,true,gay marriage ruling? white house in rainbow colors within hours. 4 murdered marines & a murdered sailor? 5 days to lower the flag. nice.,1159
692833140428017664,non-rumor,"""let's not make the next two weeks about a 'black qb.' let's just talk about the greatness of this guy."" -c. barkley URL",1007
614599815280857088,true,look: @whitehouse lights up in rainbow colors to celebrate #scotus same-sex marriage ruling URL,690
693853310479155200,non-rumor,meet our new fave celebrity couple: leonardo dicaprio and his vape pen URL URL,1071
614615157730357248,true,"watch live: as sun goes down, white house lights up rainbow colors to celebrate scotus ruling URL URL",180
714851393861881857,unverified,"trump's top strategist, stephanie cegielski, has quit his campaign + just wrote an open letter to trump supporters: URL",224
767859423150759936,non-rumor,study links clinical depression to getting dunked on URL URL,1824
764906140257837056,non-rumor,"""my dad is in the air force and that inspired me to have my back up job be president"" —lily: URL URL",672
619242759359037440,true,"obama 2008:""i support traditional marriage, christians vote for me"" obama 2015:""the white house is a rainbow. bring me my unicorn"" merica.",2092
552792913910833152,true,at least 11 dead in shooting at hq of #charliehebdo in #paris (police source) URL,99
764368020391223296,unverified,video : clueless hillary clinton calls for americans to respect and empathize with isis URL,124
741995157969592321,unverified,"orlando shooter, muslim, omar mateen was a registered democrat. URL",428
767754921403899906,non-rumor,"of the 54 killed by young suicide bomber at wedding in turkey, 22 were under the age of 14. URL URL",661
692940257134653441,non-rumor,icymi: a dog accidentally stumbled into the middle of a local half marathon ... and earned 7th place. URL,581
667487418388488192,true,"the picture of a syrian child ""surrendering"" to a camera is real. URL URL",427
553586897168392192,true,#breaking : both charlie hebdo suspects killed as police storm building (police sources) URL URL,457
730516765525082112,unverified,a canadian teen didn't find a lost mayan city: URL URL,122
693128224960856064,non-rumor,iranian surveillance drone flies over u.s. aircraft carrier in persian gulf URL URL,328
553221600955621376,true,"clarissa, 27 years old, police trainee of montrouge police in #france. victim of this morning's attack. via @_batou_ URL",90
693071538896162816,non-rumor,orphanage saved by bikini car wash URL URL,264
693869818366287872,non-rumor,"vanessa hudgens' father, gregory hudgens, dies the night before ""grease: live"" URL URL",582
714998347111669760,unverified,we must address the political marginalization and institutional racism affecting people of color. read my plan: URL,2487
686666933949837312,non-rumor,"the guardian front page, tuesday 12 january 2016: david bowie 1947-2016 URL",670
767710042816602112,non-rumor,powell: don't 'pin' this on me: ex-secretary of state rejects clinton claim he 'told her to use' email server URL,974
714811995573325828,unverified,"an open letter to trump voters from his top strategist: stop supporting him, he doesn't want to win URL",126
728101712762834944,unverified,caitlyn jenner about to post nude for cover of sports illustrated.... 😳,146
544399927045283840,true,"nsw police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""it might take a bit of time"" URL",541
524947674164760577,true,breaking news: new york times is reporting the canadian soldier who was shot has died from their injuries. heartbreaking. #cdnpoli #ableg,134
701539698452393986,unverified,"the 2016 race: no, the polling doesn’t prove bernie sanders won the hispanic vote in nevada URL",142
653285570383335424,unverified,5p!!! hell no!!!!!! #5pbagcharge 😵😵 URL,193
552792802309181440,true,#charliehebdo - 11 dead including 2 police in paris shooting. photo @martinbureau1 #afp URL,113
707310135291416576,unverified,"obama to skip nancy reagan's funeral, as he did scalia's. this time, he'll be attending sxsw: URL",148
693196937172951040,non-rumor,"""i almost started crying ... but i didn't want them to make me the crying face instead of jordan."" --draymond green URL",355
614891047886434304,true,the white house was lit up with rainbow lights to celebrate marriage equality: URL URL,171
525023025792835585,true,#ripnathancirillo rt @globeandmail: soldier killed at war memorial identified as cpl. nathan cirillo #ottawashooting URL,149
765887221736046592,unverified,"#whiteliberalproverbs"" i'll have them n*ggers voting democratic for the next two hundred years"". lbj, founder of the modern welfare state",208
767561970182598657,non-rumor,nothing to see here. just nuggets forward wilson chandler catching a 350-pound fish: URL URL,1520
687984820815851521,non-rumor,jimmy fallon and sesame street characters photobomb families & it's seriously adorable: URL URL,274
544282227035869184,true,"breaking news: gunmen take hostages at sydney cafe, wave islamic flag URL URL",181
766822417712963584,non-rumor,"it's been 5 years since ""what makes you beautiful"" lit up our world like nobody else: URL URL",1006
553558982476828674,true,"on israeli tv, an israeli woman speaks of her nephew,a mother with 6 month old baby, held hostage in the supermarket in paris. #jesuisjuif",122
544290258951892992,true,central sydney shut down by police amid ongoing hostage situation: URL,145
650254360727973889,unverified,5p bag charge fi dead #robthisengland URL,186
544329935943237632,true,uber sydney trips from cbd will be free for riders. higher rates are still in place to encourage drivers to get into the cbd.,522
693586539562037248,non-rumor,what a rally for no. 1. oklahoma came back from 14 down and won 77-75 at lsu on this late jumper: URL,333
764497123530375169,non-rumor,"man armed with knife on swiss train starts fire - seven people hospitalised with knife wounds and burns, police say URL",1617
724939017410727938,unverified,"500,000 boycott target over trans bathroom policy... URL",271
651044059222556674,unverified,"the best thing about the 5p plastic bag charge is that the cupboard next to my sink is now worth £672,348.",955
552802654641225728,true,charlie hebdo shooting latest: 12 dead and gunmen still at large URL URL,102
723477822950395904,unverified,purple pain: landmarks across globe light up in fitting prince tributes #ripprince URL URL,127
544305540286148609,true,a man believed to be the gunman filmed wearing a black headband inside the cafe URL URL,103
693906624776245249,non-rumor,"today's the day: if you don't have health insurance, make sure you #getcovered at URL now! URL",324
524923462398513152,true,shots fired on parliament hill after a man walked up with a gun. i'm locked in a security office on parliament hill,159
763896522790440960,unverified,layton police officer hospitalized after subway worker serves him meth and thc in his drink (video) URL,100
616421546702336000,true,"woah, nature. URL URL",177
524944399890124801,true,recap: gunman shot dead inside parliament buildings; police believe there may be others on loose. cdn soldier shot earlier at war memorial.,891
686657138270277634,non-rumor,photos of the day URL URL,261
544391176137089024,true,"hostage taker in sydney cafe demands isis flag and call with australian pm, sky news reports. URL #sydneysiege",232
524969201102901248,true,mps credit sergeant-at-arms for saving lives in parliament hill shootings URL URL,379
756690088533393409,unverified,"""laziness is a trait in blacks,"" 1991 book quotes trump as saying: URL URL",158
767807335691653120,non-rumor,"these louisiana politicians are demanding flood aid, but voted against sandy relief URL URL",1068
552806757672964097,true,"update: 12 now confirmed dead in #charliehebdo attack in paris, @ap is reporting. story: URL (ap) URL",259
693761289601060864,non-rumor,"at least 30 people killed in double blast near shia shrine of sayyida zeinab, south of damascus - syrian state media URL",947
544350567183556608,true,we can see people coming out a firedoor near the lindt cafe to waiting police. 2-3 people. hard to see. #sydneysiege,119
758825535480864769,unverified,hillary clinton is lying. clinton is not first woman nominated for president. it was victoria woodhull in 1872. to … URL,139
707300612862566400,unverified,"obama to skip nancy reagan’s funeral, attend entertainment festival instead URL URL",181
693080409282846720,non-rumor,.@potus will make his latest push to advance equal pay for women today URL URL,318
614593386188828672,true,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry. URL,980
692665281362202624,non-rumor,"we've devoted 24 pages to #batman v #superman, interviewing @zacksnyder, @benaffleck, henry cavill, @galgadot... URL",262
767129248045948929,non-rumor,"‘i can’t do this anymore,’ think 320 million americans quietly going about day URL URL",626
692701223326056449,non-rumor,we hope you're as excited about thursday as this kid was about lebron's easy basket: URL,244
732981604826677249,unverified,target says boycott over transgender bathroom policy isn't hurting sales URL,310
692753210692476928,non-rumor,french police still searching for woman who may have been accompanying 28-year-old man arrested at disneyland paris URL,698
650046859537448960,true,an openly gay man said that he and his partner met with pope francis a day before kim davis did URL,179
693171092555431936,non-rumor,watch: tommy chong made a pro-bernie sanders video URL URL,315
693546915892428800,non-rumor,jeb bush campaign kicks off 3-state farewell tour with iowa town hall meeting URL URL,290
544269749405097984,true,breaking: live coverage of hostage situation unfolding in sydney's martin place URL URL,442
760109079133990912,unverified,“after school satan clubs”? URL,154
779633844680962048,unverified,this network of tunnels is from the stone age however no one knows how they could've been constructed at the time URL,475
765859710503378944,non-rumor,"top north korean diplomat who disappeared from london embassy has defected to south korea, seoul confirms URL",674
