tweet_id,label,content,tree_size
520265722967375872,unverified,"kim jong un may have an injured leg - but he is still in control of north korea, source says: URL URL",236
692056985513123840,non-rumor,"no evidence found of gunfire at naval medical center san diego, but building search continues, military says. URL",344
524317344730869760,false,"banksy proves he hasn't been arrested, puts up new piece in bristol. take a look here: URL URL",97
542600886653292545,false,"icymi, #selena's killer & former fan club president will not be released early from prison! URL URL",122
522692223952228353,unverified,passenger waiting for flight at washington airport isn't taking any risks URL URL,1151
531129816389779456,true,doritos-flavored mountain dew is a real thing URL URL,389
727172374999666688,unverified,"we should pick a company a month. 1.1 million families join afa’s target boycott, stock takes $2.5 billion hit - URL",466
723772395211862016,unverified,niagara falls turned purple on the day prince died: URL URL,94
519530210795216896,true,"hp confirmed that it's splitting into two companies. and cutting 5,000 jobs. URL $hp URL",98
490141776984825856,false,u.s intel: missile that hit #mh17 was most likely fired by pro-russian separatists. details: URL URL,712
528312406498635777,true,"fanged deer pops up in afghanistan, 60 years after its last appearance URL URL",745
562387516964491265,true,"the way we live is social, connecting people and information all over the world. shouldn't we work the same way? URL",110
499679379820412928,true,confirmed: #mikebrown had no criminal record. URL #ferguson URL,2326
693662456393134080,non-rumor,donald trump is the least favorably viewed presidential candidate since at least 1992 URL,401
525005886272843776,true,kevin vickers hailed as hero who took down attacker at parliament hill: URL #cbcott #ottnews URL,502
537377960471166976,false,"y'all, i just read that abc paid darren wilson $500k for the interview. destroying black life remains a lucrative american career. #ferguson",1908
356407105953071107,false,just in... @barackobama & department of justice file federal charges against #georgezimmerman,161
692024256520179712,non-rumor,".@onedirection's new music video for ""history"" is a walk down memory lane: URL #1dhistoryvideo URL",1528
693729678306189313,non-rumor,"""an extraordinary broadcaster"" - tributes paid to sir terry wogan who has died aged 77 URL URL",2339
365056836476481537,false,estimated 300 tons of contaminated water leaking into pacific ocean per day from wrecked #fukushima nuclear plant URL,117
524211911668543488,false,"that old ""banksy arrested"" hoax is back. don't buy into it. URL",117
407192027714322432,true,hard to believe paul walker died yesterday. no more fast & furious. way too young. #rip URL,250
692472216135569409,non-rumor,"michigan gov. @onetoughnerd: #flintwatercrisis may affect ""many more"" children. URL URL",311
693853982293254144,non-rumor,".@drzuhdijasser: ""it's disgraceful that this is...the mosque that [@potus] picked to be the first visit."" @ffweekend URL",513
387006553124896768,false,"barack obama has doj shut down the amber alert system...so, we can add dead kids to the lengths he's is willing to go in his shutdown game.",144
688441130271289350,non-rumor,from the bb vault: donald trump's dad arrested in kkk brawl with cops URL URL,273
568452856224747520,false,#macklemorejoinedisis,156
532239131540467712,false,"employees at a chick-fil-a said to be banned from using slang such as ""bae"", ""bruh"", ""ratchet"" URL URL",169
407232661107642368,true,the five movie roles that made us fall in love with paul walker URL #rippaulwalker URL,436
693140568143220736,non-rumor,jack white and avett brothers premiered a six-part music doc at #sundance. our report URL URL,392
504771233557147648,false,maybe tupac is alive and we're dead.,187
532007252677656576,false,*dead* at this list of banned slang by chick-fil-a manager: URL,323
521790189715615744,false,stop believing what you see on facebook. rt @lilduval: so ebola was found in hair extensions? all my bitches wear weave 😳,179
740748123581087745,unverified,first female candidate for president was not @hillaryclinton it was victoria woodhull in 1872 #nhpolitics #tcot URL,622
519375764165509121,false,#viral: mexico mass grave discovered after student protesters go missing URL URL,113
506118402466152449,false,"i'm alive, see you soon !",899
568568737621630977,false,i can't believe macklemore has joined isis. what a pity #macklemorejoinedisis,181
524263570985340928,true,goliath encounter: puppy-sized spider surprises scientist in rainforest @beargrylls @midnight URL URL,142
387309869080281088,false,it says a lot about your worldview that you hear obama is donating a muslim museum and it makes sense to you: URL,145
539115704285270017,false,"obama daughter is not pregnant. now when obama get the internet shut down on some olivia type time, we all gonna be sick",153
690174644071047168,non-rumor,smart people are as racist as less-smart people—but smart enough to hide it: URL URL,476
661184793342775296,non-rumor,14 things successful people do before breakfast URL URL,752
693492349142433792,non-rumor,japan's first stealth fighter unveiled URL URL,302
693136527816331264,non-rumor,a tiny alpine town in northern italy just welcomed its first baby in 28 years 🍼👶 URL URL,324
692510002586714113,non-rumor,"""when any jew anywhere is targeted, just for being jewish, we must respond, together"" —@potus at @israelinusa URL",435
764473554431725568,non-rumor,we've only got one planet. watch @potus share the progress we've made to protect it. #actonclimate URL,765
549124560793374720,false,president of argentina adopts jewish godson to 'stop him turning into a werewolf' URL URL,125
516539137646542848,unverified,"hong kong's protesters are using the ""hands up, don't shoot"" gesture from ferguson URL URL",167
519935535083565056,false,someone spray painted a penis on a €1.9m bugatti veyron URL URL,216
524949828711620608,true,update: one shooter possibly on the loose in #ottawa amid reports of shootings in the city: URL,105
427652211414274048,true,ex-marlboro man dies from smoking-related disease... URL,113
504109775358287872,true,@antoniofrench alleged new shooting audio of #michaelbrown / URL,155
489970164469751808,false,current passenger breakdown by nationality - via @theage @smh #mh17 URL URL,212
766789709045518336,unverified,"donald trump goes to louisiana flooding site, spends a minute handing out play-doh, leaves URL #whereshillary",256
652982112870662144,unverified,surprising number of vegetarians secretly eat meat URL URL,151
532246457609244672,false,vladimir putin’s motorcade as seen from the air. URL URL,226
553190393370923008,false,"powerful image, yes. but it was drawn by @lucilleclerc, not by banksy. details: URL #charliehebdo URL",118
387010299536355328,false,"as a former federal agent i find this story hard to believe, even for this white house. URL #spitehouse",137
690920430287331328,non-rumor,"internet of things security is so bad, there’s a search engine for sleeping kids URL",310
504267796424163328,true,can new audio help the michael brown investigation? listen to what an attorney says could be key to the investigation URL,118
510931521306243072,true,update: uk prime minister david #cameron describes apparent beheading of david #haines as 'an act of pure evil' URL,332
703234354579898368,unverified,"kenny is considered the first tiger with down syndrome. at the age of nine, kenny died in 2008 of cancer. URL",148
524144369235140608,false,graffiti artist banksy arrested in london; identity revealed - national report | national report URL,163
524998384357486592,true,canadian government offices are locked down in ottawa after an armed attack: URL URL,138
692267960686284800,non-rumor,french justice minister quits in apparent protest at plan to strip citizenship from people convicted of terrorism URL,629
366205297557110784,false,"details: radioactive water from under #fukushima has risen 60cm above protective barrier, freely leaking to ocean URL",164
655815788675399680,unverified,when refusing to pay the 5p bag charge backfires... URL,176
407258075502899200,true,this is the driver that died in the accident with paul walker. don't forget about him just because he's not famous. URL,207
537484793882361856,unverified,my kinda muslim women. afghan mother daughter and daughter-in-law team kills 25 taliban to avenge her son’s murder. URL,111
691791477912014850,non-rumor,obama gently guides michelle’s hand as she maneuvers drone joystick URL URL,787
726190016435728385,unverified,"target boycott crosses 1 million signers, stock sinks by $1.5 billion URL",282
764620072228970496,non-rumor,"ibtihaj muhammad wins bronze in fencing, becomes first u.s. olympian to compete in a hijab: URL URL",831
500391222075076610,unverified,"store owner told @fox2now monday that there was a theft, but said it was not michaelbrown; said it was someone else #ferguson",127
690676539323740161,non-rumor,"at least two people are dead in a shooting at a school in northern saskatchewan, canadian government official said URL",476
517034091028676608,unverified,this little ios 8 bug deletes all your icloud data if you try and reset your settings: URL URL,156
509478961705807872,true,microsoft to buy mojang for $2 billion - report. deal to be finalised as early as this week. URL URL,150
528357165677817856,true,"""afghanistan has been through a lot. you know what it needs now? deer with fangs."" -- god URL URL",108
692031224227958789,non-rumor,reports of an active gunman at san diego navy medical centre URL,496
407217865973329920,true,"rip roger rodas, the man who died with paul walker. #rippaulwalker #riprogerrodas URL",520
693792605755285504,non-rumor,at least 45 killed in triple bombing near damascus URL,365
560414522758799361,false,breakfast all around. URL,233
692709993573789701,non-rumor,icymi: tom brady penned a heartfelt thank-you note to patriots fans. URL URL,287
748640007934590976,unverified,what's the no. 1 killer of americans? these rankings have changed little over the years URL URL,149
724320681517670400,unverified,"340,000 pledge to boycott target over transgender bathroom policy URL URL",583
518924377791164420,true,"hewlett-packard to split pc, printer business from corporate hardware, according to reports URL URL",119
372489152903643136,false,"fukushima now in state of emergency, leaking 300 tons of radioactive water into the ocean daily learn more: URL",227
500381163866062848,unverified,report: #ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 URL,128
516682897864916992,unverified,bug in ios 8's 'reset all settings' option also erases icloud drive documents URL by @julipuli,227
693236688538243074,non-rumor,"is the truth out there? in nod to @thexfiles, @cia releases hundreds of declassified docs URL URL",469
551082055883563008,true,family says 'beverly hillbillies' actress donna douglas is dead at age 81 - @nbc12 URL,258
525291306000846848,true,this cartoon is the perfect tribute to nathan cirillo #ottawashooting URL URL,177
524757333608394752,true,meet the south american goliath birdeater -- a spider the size of a puppy: URL URL,307
693484841011060737,non-rumor,".@tedcruz: ""bernie is a socialist and he admits it. hillary is a socialist and she pretends she's not."" @teamcavuto URL",506
365276206381268995,false,"japan: fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily. URL",395
701175292937707520,unverified,"""sanders won 54% of the latino vote, according to the sample data, compared to clinton’s 43%."" #nvcaucus URL",123
693523133920342016,non-rumor,quote of the day URL URL,495
515538937058971648,true,"update: photo of suspect, alton nolen, in moore, okla. beheading released. URL URL",188
524976980799000578,true,"breaking news: ottawa police confirm to abc news they are looking for 3 suspects, one has been 'dealt with' - URL",107
489818014364086273,false,#mh17 is believed shot down with old soviet-built buk surface-to-air missile system. URL URL,204
693804630615166977,non-rumor,"research on which matters more: ""leadership qualities"" or competence URL URL",253
693098795022725120,non-rumor,the las vegas raiders? URL URL,424
560873850846846978,false,come on texas! what's up with this? confirmed islamic tribunal using sharia law in texas URL URL,227
689103487880310785,non-rumor,at least three french soldiers killed in avalanche in the alps during training exercise - french media URL,311
688147918113538049,non-rumor,"hostages taken and people killed in attack on burkina faso hotel by militants, foreign minister says URL",638
678733118648524800,non-rumor,"you all do know it’s mostly long articles about books, right? URL",403
387030572779847680,false,non-essential services shutdown? can someone explain to me how URL is essential while URL is not?,181
407269894938718208,true,tmz posted this two days before paul walker died ..... #illuminati URL,107
407179055763836928,true,did speed play a part in paul walker's death? URL,130
692134721195786240,non-rumor,the always hilarious @shelleyhennig has taken over the @mtvteenwolf vine and it's as amazing as it sounds. URL,304
693481256735150082,non-rumor,"up to 100 masked men, dressed in black, involved in ""migrant attack"" in stockholm URL URL",417
552112474913136641,false,president obama’s daughter wears a pro era t-shirt: URL URL,2997
528562608463704064,true,"fanged deer pops up in afghanistan, 60 years after its last appearance URL URL",944
524933380929245184,true,"developing story: shots fired on parliament hill, soldier shot at war memorial URL #ottawa URL",883
537913349338435584,true,"this young woman was shot with a nerf bullet by a #ferguson police officer, she lost her eye. URL",223
436157398269849602,true,"hot pockets recall involves meat from place fda says ""processed diseased and unsound animals. URL URL",564
693658242044542976,non-rumor,stephen curry is taking—and making—more absurdly long 3-pointers than ever. URL via @wsjsports URL,365
687911282922631168,non-rumor,"al-shabab militants overrun african union base in somalia, amid unconfirmed claims of dozens of soldiers killed URL",545
527162170531151872,true,a puppy-sized spider was found in south america and is now known as the 'south american goliath birdeater.' URL,2914
500280422295937024,unverified,darren wilson is a six year veteran of the #ferguson police and had no disciplinary actions against him.,109
524950264303075328,true,canada parliament shooting: - still active shooter - 3 separate shooting sites - multiple gunmen - 1 gunmen dead URL,215
693079616072880128,non-rumor,"i'm sorry, but i can't do anything today because i'll be watching #pillowtalk on repeat: URL URL",830
407159686786732032,true,paul walker's fast and the furious costars and more react to the actor's tragic death: URL,90
524976963862429697,true,"the canadian soldier shot at the war memorial has died, officials reported. URL #ottawashooting URL",1159
495365942726381568,false,"#riphulkhogan. you lifted weights, but you also lifted my heart.",191
692932696645865472,non-rumor,"""i almost started crying ... but i didn't want them to make me the crying face instead of jordan."" --draymond green URL",439
692742353736568833,non-rumor,"man arrested with two firearms at entrance to hotel at disneyland paris, french media report URL",2233
336913656921083904,true,fort hood shooter reportedly has drawn $278g in salary since massacre URL,245
529747368087126019,true,wth?! michelle obama tells black ppl they can go eat fried chicken after they vote. just when u thought she could not be more ghetto.,113
528240834660298753,false,"wow. obama disses stay at home moms. ""that’s not a choice we want americans to make."" URL",343
387006700609228801,false,really? amber alert website goes dark under government shutdown URL,164
525024181218725888,true,"cpl. nathan cirillo, 24, identified as the soldier who was shot, killed at the war memorial today. #cbcott #ottnews URL",1481
524289058290159616,false,"he's not arrested, but he has been busy... new banksy mural appears in bristol URL (pic: banksy) URL",322
470025166760980483,false,where is michelle obama’s hashtag for meriam ibrahim? she’s pregnant and sentenced to die URL URL,146
295152287901417472,true,#prayforchristopher 5k run .. well we are walking lol @savannahn_2012 @lemongella URL,103
724703995147751424,unverified,"american family association gets 500,000 to sign petition boycotting target over its transgender bathroom policy URL",154
387220814531395584,false,"amber alert website, which shows critical missing children bulletins, is offline due to government shutdown URL",278
501474962935648256,false,"the first general killed in a combat zone since vietnam, it is a travesty that obama did not attend major general harold greene’s funeral",731
693485676881403905,non-rumor,a sloth clings to a pole in ecuador ... and so much more. see the week in 37 photos URL URL,416
509463916586762241,true,breaking: microsoft is near a deal to buy minecraft maker mojang URL,142
692736398462300162,non-rumor,"house for sale. asking price? super bowl 50 tickets. well-played, steelers fan. URL URL",1050
688763099298529280,non-rumor,oregon domestic terrorists now destroying public property in earnest URL URL,362
557621135320178688,false,arenal is one of 6 spectacular volcanoes located in #costarica. URL,145
553061846081896449,false,banksy's response to the #charliehebdo shooting URL URL,2638
693131575261659137,non-rumor,"""let's not make the next two weeks about a 'black qb.' let's just talk about the greatness of this guy."" -c. barkley URL",538
723521076446142465,unverified,when your two favorite landmarks...go purple in honor of the world missing prince...beautiful: URL,149
757748522481491968,unverified,tim kaine & his besties the muslim brotherhood URL #demsinphilly #dncconvention URL,389
407176873605865472,true,new info on the crash that killed paul walker URL #rippaulwalker,398
716439952922312704,unverified,we officially won clark county (70% of the population of nevada) and washoe county +5/6 for @berniesanders -4 for hillary #bernietakesnevada,275
489794593580650497,false,breaking: malaysia airlines passenger 'shot down' near russian border in ukraine URL URL,1693
532203605236154368,true,rest in peace: big bank hank of sugarhill gang dead at 57 URL URL,753
516861311725342722,unverified,report: nasty ios 8 bug could erase your icloud drive documents URL,104
692491478619262976,non-rumor,"#sweden's interior minister says the country intends to expel up to 80,000 migrants whose applications for asylum have been rejected",343
692925163994796033,non-rumor,home. URL,453
500294803402137600,unverified,photos of alleged robbery involving michael brown in #ferguson (via police) URL URL,245
567765185407234049,true,"who from krispy kreme thought ""kkk wednesday"" would be a good idea? URL URL",302
387236601450864641,false,"white house #shutdown URL , but are posting alerts on him getting a sandwich. URL",171
514395350615203841,true,reporter charlo green quit on air to start a marijuana business URL will quitting on tv pay off? URL,168
692735354240114688,non-rumor,"why the year's most anticipated pop lp, rihanna's 'anti,' is an inward-searching curveball URL URL",303
553470492565602305,unverified,car chase under way in paris as gunfight breaks out. reports of hostages. latest from paris: URL URL,165
544512910538838016,unverified,"update: hostages fleeing #sydney cafe held by iranian gunman as explosions, gunshots are heard: URL",143
523655026485366784,true,"wtf. rt @pourmecoffee: hello everyone. ""puppy-sized spider surprises scientist in rainforest"" URL URL",234
693573042111270912,non-rumor,".@danaperino​: ""if i were in... legal trouble, i would call @hillaryclinton to find out how do you get out of it."" URL",415
407170170533064705,true,"last picture of paul walker taken before his death in a car crash.#rippaulwalker fast & furious won't be same w/o u. URL """,103
516435293235183617,unverified,no connection between hong kong protesters and ferguson “hands up don’t shoot” URL URL,382
527286846347567104,true,"former baseball slugger jose canseco accidentally shot himself in the left hand, police say. URL",1186
682548344690970624,non-rumor,live: follow the #nye2016 celebrations around the world. currently live from sydney: URL URL,331
387353560356118528,false,a claim that #obama used the #shutdown to scuttle the amber alert system reveals an ignorance about amber alerts. URL,183
489796998615547904,false,breaking: malaysia airlines plane 'shot down' travelling from amsterdam to kuala lumpur URL URL,386
743058135300988932,unverified,"so now we know, orlando shooter was a gay, muslim, registered democrat. no wonder liberals are trying to blame the gun. #orlandoshooting",325
535257207991205888,unverified,russian boy shocked by electricity now claims he has superpowers like magneto URL URL,387
693631772639145984,non-rumor,@eonline started from the bottom now the whole team's here. #sagawards URL,374
692881863644282880,non-rumor,"paul kantner, founding member of jefferson airplane, dies at 74, publicist says - san francisco gate URL",315
524929796862918656,true,soldier shot at national war memorial in ottawa URL URL,212
778949749156245504,unverified,"""a black man who runs from police merely might be trying to avoid the recurring indignity of being profiled"" URL",372
715255507506892800,unverified,"update: donald trump advocates abortion ban and ""some form of punishment"" for women who have an abortion. URL - @msnbc",366
693476901772513280,non-rumor,"at least 39 migrants, including children, drown as boat sinks between turkey & greece URL URL",306
516361247223058432,unverified,"hong kong ""hands up, don't shoot"" emulation of ferguson protests is such a powerful image: URL",693
407158558158254081,true,paul walker's friends and castmates poured out their hearts overnight URL #rippaulwalker,562
514100169307348992,true,"reports: missing afghan soldiers found trying to cross into canada, source says -@wcvb, @7news, @nbcnews URL (fixes typo)",172
523820806917603328,true,"researcher @naskrecki on his encounter with a goliath birdeater, the world's largest spider URL URL",213
648993731169939456,unverified,woman in hospital after confusing hair mousse with builder's foam: URL,111
517003426832453633,true,"let's please remember the victim in the ok beheading, colleen hufford-> rt ""victim was loving grandma"" URL via @nypost",264
690915657106526208,non-rumor,36 best quotes from davos 2016 URL URL,278
509473920060104704,true,microsoft to buy mojang - report URL $2 billion deal could be signed this week URL,116
504433135036407808,false,gonna be unreal when las vegas goes undefeated at home every year........ #nhl #expansion,1620
525134787778850818,true,meet the south american goliath birdeater -- a spider the size of a puppy: URL URL,333
651786568592658433,unverified,one third of vegetarians eat meat when they get drunk | URL URL,142
549920761423863808,unverified,"a transgender 17-year old left a suicide note on tumblr pleading ""fix society"" URL URL",731
518827403452637184,true,hewlett-packard plans to split into two companies: wsj report URL,160
640182854928961536,unverified,plastic bag use in wales has dropped by 71 per cent since the 5p charge was introduced URL URL,129
499368931367608320,unverified,"currently the #foxnews website has zero, repeat, zero coverage of the #ferguson protests, probably due to lack of cowboy hats.",136
727588444000526336,unverified,payments to hard drive destruction company... URL,265
506784541696991232,false,"47 days after his plane was shot down over ukraine, #mh17 pilot laid to rest URL URL",107
407163869673443328,true,woke up to news of paul walker's death and a train derailment in the bronx that left at least 4 dead. have to remember how lucky we can be.,346
519275971758026752,true,hewlett-packard will split into two companies to adapt to a changing technology landscape URL,101
693487871806689280,non-rumor,"doctor of ""concussion"" fame willing to ""bet my medical license"" that o.j. simpson has cte: URL URL",597
357299879070023680,false,please read! do not purchase koch products. they're paying for zimmerman's attorney fees! URL,136
491591245152935936,false,"a russian officer ""pushed that button deliberately"" & shot down #mh17, ukrainian gov. says: URL URL",751
506656271517622272,false,cant believe tupac is still alive URL,582
514106939173634048,true,#breaking: missing afghan soldiers reportedly found near canadian border URL,245
701975210044497921,unverified,study concluded that the clinton camp has “no statistical basis” to back claims that it won latino vote in nv. URL,279
693121477491757056,non-rumor,"""the typical woman who works full-time still earns 79 cents for every dollar the typical man does."" —@potus URL",1269
507354546041925632,false,betty white is victim of death hoax after fans misread satirical story about 92-year-old's dye job URL,181
692924229017309184,non-rumor,the real takeaway from the #gopdebate? this ted cruz snub. URL,361
688027085730897921,non-rumor,"ninety took drug in french clinical trial that left one brain-dead and five more hospitalised, health minister says URL",538
514535408126795776,false,"quite a design flaw rt @nymag: if you sit with your iphone 6 plus in your pocket, it bends beyond repair URL",163
742055437932040193,unverified,"because the orlando shooter who murdered gay people was a registered democrat and muslim, the media is going silent. URL",1036
692063305297453060,non-rumor,teacher picks wrong student to believe in every fucking year URL URL,406
693355140284334081,non-rumor,russian fighter came within 15 feet of u.s. air force jet. URL URL,374
562090534945431552,true,'madden 15' predicted the patriots would win 28-24. which is exactly what happened. URL,193
524924619812511746,unverified,witness tells #cbcnews suspected shooter of uniformed soldier at #ottawa's war memorial was carrying rifle.,159
524925124303396864,true,"parliament hill in lockdown after soldier shot at #ottawa's war memorial, just south of east block.",528
365497016098369536,false,water leaks at fukushima could contaminate entire pacific ocean URL,139
689722724470620161,non-rumor,"taliban says it is behind #bachakhanuniattack that left at least 19 dead, pakistani media report URL",525
697992796565741569,unverified,nevada focus group of #pbsdebate says @berniesanders won tonight's debate by a 25 to 9 margin.,884
553186555150749696,false,"it ain't banksy! meet @lucilleclerc, artist behind the iconic #charliehebdo pencil tribute URL URL",904
766358933296517121,non-rumor,"american swimmers who claimed that they were robbed in rio should apologize to residents, brazilian police said. URL",729
489802446001434625,false,latest so far on shot down malaysia airlines plane #mh17 URL URL,136
356310469390245888,false,*breaking news* obama administration files federal charges against george zimmerman! #ontheroadtojustice,132
427725166127226881,true,"eric lawson, former 'marlboro man' in cigarette ads dies of smoking-related disease URL URL",157
356437941641416705,false,obama has filed federal charges against zimmerman for violating trayvon's civil rights. god is good,110
516978780171436032,true,"okla beheading victim colleen hufford, rest in peace #beheading #jihad #jahkeemyisrael URL URL",193
551942365901250560,false,president's daughter malia obama spotted wearing a pro era t-shirt URL URL,384
760120409429643266,unverified,pray for parents and school leadership to have wisdom to refuse these after school satan clubs! URL,477
489798219283857408,false,ukrainian minister says rebels shot down #mh17 malaysia airlines plane URL URL,343
651858133304782848,non-rumor,maximum-security inmates just destroyed the harvard debate team in prison competition. URL URL,369
766307327922335745,non-rumor,"us justice department will phase out use of privately owned prisons, citing safety concerns URL",1106
522468118082633729,unverified,"christian bale in talks to play steve jobs in danny boyle's #jobs, written by aaron sorkin. URL URL",372
500281094239817728,unverified,#mikebrown wanted to walk down the street. and he is dead. and the #ferguson pd is using his silence in death to make him a criminal.,101
500307001629745152,unverified,it appears that #ferguson pd are trying to assassinate mike brown's character after literally assassinating mike brown.,230
364383457545162754,false,highly radioactive water is seeping into the ocean from japan's crippled fukushima nuclear plant URL,311
387050178932654080,false,"obama has taken down amber alert website during shutdown, but michelle's let's move site is still up. at least missing kids won't be thirsty",126
765141361033109504,non-rumor,man who died after being shot with taser by police in shropshire believed to be ex-football star dalian atkinson URL,811
407209222850756608,true,r.i.p rodger rodas the guy no one seems to care about because he's not famous (died with paul walker) URL,199
767737100347191297,non-rumor,".@realdonaldtrump's son, eric, slams @hillaryclinton & @potus for their response to flooding in #louisiana. URL",863
553264892799488000,false,"three more passport stamps, three more data centers. give a big welcome to tokyo, mexico city and frankfurt. ≡ URL",119
531900034863091712,false,rt @cl_lfc: “@usvsth3m: vladimir putin’s motorcade looks suspiciously like a massive… URL URL ”,339
757450526153900032,unverified,victoria woodhull ran for us president 144 years before hillary clinton 📻 URL URL,148
525077806401994754,true,prime minister harper on ottawa attack: 'we will not be intimidated. canada will never be intimidated' - live video URL,211
407156621450571777,true,“r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous” omg:(,96
387041762331471872,false,obama keeps michelle's URL site running despite the shutdown but URL is shutdown because? #spitehouse,124
691410231549530112,non-rumor,deadline to enroll for 2016 health coverage is almost here—sign up by jan. 31: URL #getcovered URL,316
507557659206516736,false,betty white never die she my lady still i never have the sex with her,215
514550436377137152,false,iphone 6 plus owners are complaining that their phones are actually bending: URL URL,225
692818857187213313,non-rumor,lego reveals new young disabled figure after #toylikeme campaign URL URL,844
728631482722308096,unverified,afa' rios: target's transgender bathroom policy is 'push from the left to deconstruct the family' URL via @breitbartnews,166
544510450101415936,unverified,"several more hostages flee from cafe under siege in sydney, local media say URL",266
767154835993063425,non-rumor,"olympics: matthew centrowitz wins men's 1,500m race, first gold for us in event since 1908. URL URL",635
511330322831507456,unverified,life in obama's america: govt officials threaten to prosecute american families for trying to save their loved ones URL,591
764505291853627392,non-rumor,"rip kenny baker, the actor behind legendary star wars droid r2-d2: URL URL",1958
693622130735484929,non-rumor,"saudi prince takes on trump on twitter: ""i bailed you out twice"" URL URL",469
547514662695469057,unverified,well this makes us feel old... the sunshine baby from the #teletubbies is 19 and at uni! URL URL,112
524970097711267841,true,conservative caucas informed soldier shot at war memorial in ottawa this morning has died. a sad development on a shocking day.,338
780436430732525569,unverified,"well, this is a new one: chelsea clinton implies that marijuana can kill you. 2016, y’all. URL #mmot #p2 #tcot #tlot",149
519112613800972288,true,"in announcing split, hewlett-packard also boosted the number of its expected layoffs by 5,000 to 55,000. URL $hpq",136
407206094747209728,true,r.i.p to roger rodas who died alongside paul walker URL,231
692497796956561408,non-rumor,uk to accept some child refugees from syria and other conflict zones but not those who have fled to europe URL,391
688752484966363136,non-rumor,"""we still have sanctions on iran for its violations of human rights—for its support for terrorism &...its ballistic missile program"" —@potus",355
407209892013821952,true,r.i.p roger rodas the man who died with paul walker that everybody forgot about.. #rippaulwalker #riprogerrodas URL,100
551135925862805504,true,19-year-old girl wakes up during brain surgery to ask doctors: ‘how’s it going?’ URL,389
766638613320859648,non-rumor,donald trump's campaign chairman paul manafort resigns URL,638
539799806039052288,unverified,"'powerful' wife & son of #isis leader abu bakr al-baghdadi have been arrested, sources to @cnn URL URL",196
693344498953383936,non-rumor,"u.s. navy sends ship near contested island in south china sea to challenge claims by china, taiwan and vietnam. URL",435
562256876763901953,true,"""madden nfl 15"" not only predicted a patriots victory over the seahawks, but also predicted the final score of 28-24: URL",220
407192126032986112,true,"ap video: police say speed was a factor in an l.a. crash that killed 2, including ""fast & furious"" actor paul walker: URL",161
516804849619705859,false,coming 2 america soon! .@kfc bans alcohol-based wet wipes so #muslims aren’t offended URL #tcot URL,149
688437279405305856,non-rumor,we're keeping céline dion in our thoughts--her brother daniel has died of cancer at age 59: URL URL,742
273278761909239808,false,42 million dead in bloodiest black friday weekend on record URL,386
427762638274437120,true,actor who played marlboro man in ads dies from smoking-related disease URL,253
693087256727388161,non-rumor,maoist cult leader aravindan balakrishnan jailed for 23 years for string of sex assaults in london URL,500
523943647449198592,true,now he's a one-handed scientist rt @cbsnews: puppy-sized spider surprises scientist in rainforest URL,161
535484342785830912,unverified,magneto boy v science adult: we pit a 'magnetic' russian child against a grown-up scientist. URL URL,253
517850508380618752,true,#oklahoma prosecutor files formal notification that he will seek death penalty for beheading suspect #altonnolen. #kellyfile,157
553544252563935234,unverified,breaking: at least 2 killed in #paris hostage situation via @afp URL,160
693082547664883712,non-rumor,person one season ahead in tv show doling out counsel like wise elder URL URL,622
515598200796090369,true,"#workplace hero shoots #altonnolen #stabbings #beheading priors drugs/manhunt, recent radical convert #judicialgrinds URL",96
436160836524965891,true,nestlé usa has issued a recall of hot pockets. see the varieties affected: URL,313
755475529294352385,unverified,ohio police officer hospitalized after eating shards of glass in sandwich from columbus restaurant blackliesmatter URL,106
691600834707247104,non-rumor,top snowfall totals by state #blizzard2016 URL,581
524934138563133440,true,breaking news: cbs reports multiple suspects at large after more than 30 shots fired at canadian parliament - URL,131
687617735833026560,non-rumor,"he was severus snape. he was the sheriff of nottingham. he was alexander dane. he was, of course, hans gruber. we are devastated.",2349
551103664124100608,true,"donna douglas, who played elly may on ""beverly hillbillies,"" has died at 81: URL (bill haber, ap) URL",183
692734579141185536,non-rumor,"oracle is finally killing, java. rest in hell, java. URL URL",289
500279160795721728,unverified,"question for #ferguson police chief? if officer darren wilson was in pursuit of a robbery suspect, why tell kids to get out of the road? lie",282
513437031020916738,false,'sean combs hoax: puff daddy arrested in tupac shakur murder totally fake; p diddy is ok' URL URL,219
365052155385749505,false,"revealed: #fukushima leaking radioactive water for ‘2 years’, 300 tons flowing into pacific daily URL",141
491241885399539712,false,"ukrainian military jet was flying close to #mh17 before it was shot down, says russian officer URL URL",262
489867900296368129,false,"pro-russian rebel leader in leaked audio: ""cossacks"" shot down the plane URL #mh17 URL",465
692047663211085825,non-rumor,have you seen our exclusive @batmanvsuperman pics yet? URL URL,751
387237225286479872,false,"obama administration shuts down amber alert site, blames ""confusion."" don't worry. they're still in charge of your health care.",319
748558349139058688,unverified,obama cuts military pay 4third year in a row #isis 2nd terrorist attack in a week #wakeupamerica r u ok w this? #2a URL,180
693160939802214400,non-rumor,"first on cnn: @tommychong wants @berniesanders for next ""commander in kush"" URL URL",703
318263294098030593,false,a photo of black nurses saving the life of a kkk member. URL,1336
